Roll(deg),Pitch(deg),Yaw(deg),Alpha_P(deg),Alpha_Y(deg)
369.656000,0.838662,4.929163,105.642000,94.788000
369.862000,0.856379,4.926116,105.588000,94.788000
370.068000,0.874084,4.923005,105.534000,94.788000
370.274000,0.891779,4.919830,105.480000,94.806000
370.480000,0.909461,4.916592,105.426000,94.806000
370.686000,0.927133,4.913291,105.372000,94.824000
370.892000,0.944792,4.909926,105.318000,94.824000
371.098000,0.962439,4.906497,105.264000,94.842000
371.304000,0.980073,4.903005,105.210000,94.842000
371.510000,0.997695,4.899449,105.156000,94.842000
371.716000,1.015304,4.895831,105.102000,94.860000
371.922000,1.032899,4.892149,105.048000,94.860000
372.128000,1.050482,4.888403,104.976000,94.878000
372.334000,1.068051,4.884595,104.922000,94.878000
372.540000,1.085606,4.880723,104.868000,94.896000
372.746000,1.103147,4.876789,104.814000,94.896000
372.952000,1.120673,4.872791,104.760000,94.914000
373.158000,1.138186,4.868730,104.706000,94.914000
373.364000,1.155683,4.864606,104.652000,94.932000
373.570000,1.173166,4.860420,104.598000,94.932000
373.776000,1.190633,4.856171,104.544000,94.950000
373.982000,1.208085,4.851858,104.508000,94.950000
374.188000,1.225522,4.847484,104.454000,94.968000
374.394000,1.242942,4.843046,104.400000,94.986000
374.600000,1.260347,4.838546,104.346000,94.986000
374.806000,1.277735,4.833983,104.292000,95.004000
375.012000,1.295107,4.829358,104.238000,95.004000
375.218000,1.312462,4.824670,104.184000,95.022000
375.424000,1.329800,4.819920,104.130000,95.040000
375.630000,1.347120,4.815108,104.076000,95.040000
375.836000,1.364424,4.810234,104.022000,95.058000
376.042000,1.381710,4.805297,103.968000,95.058000
376.248000,1.398978,4.800298,103.914000,95.076000
376.454000,1.416227,4.795237,103.878000,95.094000
376.660000,1.433459,4.790114,103.824000,95.094000
376.866000,1.450672,4.784930,103.770000,95.112000
377.072000,1.467866,4.779683,103.716000,95.130000
377.278000,1.485041,4.774375,103.662000,95.130000
377.484000,1.502197,4.769004,103.608000,95.148000
377.690000,1.519334,4.763573,103.572000,95.166000
377.896000,1.536451,4.758079,103.518000,95.184000
378.102000,1.553548,4.752524,103.464000,95.184000
378.308000,1.570625,4.746908,103.410000,95.202000
378.514000,1.587682,4.741230,103.356000,95.220000
378.720000,1.604718,4.735492,103.320000,95.220000
378.926000,1.621734,4.729691,103.266000,95.238000
379.132000,1.638728,4.723830,103.212000,95.256000
379.338000,1.655701,4.717908,103.158000,95.274000
379.544000,1.672653,4.711924,103.122000,95.274000
379.750000,1.689584,4.705880,103.068000,95.292000
379.956000,1.706492,4.699775,103.014000,95.310000
380.162000,1.723378,4.693609,102.960000,95.328000
380.368000,1.740243,4.687383,102.924000,95.346000
380.574000,1.757084,4.681096,102.870000,95.346000
380.780000,1.773903,4.674748,102.816000,95.364000
380.986000,1.790699,4.668340,102.780000,95.382000
381.192000,1.807472,4.661871,102.726000,95.400000
381.398000,1.824221,4.655343,102.672000,95.418000
381.604000,1.840947,4.648754,102.636000,95.436000
381.810000,1.857649,4.642105,102.582000,95.454000
382.016000,1.874327,4.635396,102.528000,95.454000
382.222000,1.890981,4.628627,102.492000,95.472000
382.428000,1.907611,4.621798,102.438000,95.490000
382.634000,1.924215,4.614910,102.402000,95.508000
382.840000,1.940795,4.607962,102.348000,95.526000
383.046000,1.957350,4.600954,102.294000,95.544000
383.252000,1.973880,4.593887,102.258000,95.562000
383.458000,1.990384,4.586761,102.204000,95.580000
383.664000,2.006862,4.579575,102.168000,95.598000
383.870000,2.023314,4.572330,102.114000,95.616000
384.076000,2.039740,4.565026,102.060000,95.634000
384.282000,2.056140,4.557663,102.024000,95.652000
384.488000,2.072513,4.550241,101.970000,95.652000
384.694000,2.088860,4.542760,101.934000,95.670000
384.900000,2.105179,4.535220,101.880000,95.688000
385.106000,2.121471,4.527622,101.844000,95.706000
385.312000,2.137736,4.519965,101.790000,95.724000
385.518000,2.153973,4.512250,101.754000,95.742000
385.724000,2.170182,4.504476,101.700000,95.760000
385.930000,2.186364,4.496645,101.664000,95.778000
386.136000,2.202517,4.488755,101.610000,95.796000
386.342000,2.218641,4.480807,101.574000,95.832000
386.548000,2.234737,4.472801,101.520000,95.850000
386.754000,2.250804,4.464738,101.484000,95.868000
386.960000,2.266842,4.456616,101.430000,95.886000
387.166000,2.282850,4.448437,101.394000,95.904000
387.372000,2.298829,4.440201,101.340000,95.922000
387.578000,2.314779,4.431907,101.304000,95.940000
387.784000,2.330698,4.423556,101.268000,95.958000
387.990000,2.346587,4.415148,101.214000,95.976000
388.196000,2.362446,4.406682,101.178000,95.994000
388.402000,2.378275,4.398160,101.124000,96.012000
388.608000,2.394072,4.389581,101.088000,96.030000
388.814000,2.409839,4.380945,101.052000,96.066000
389.020000,2.425574,4.372252,100.998000,96.084000
389.226000,2.441279,4.363503,100.962000,96.102000
389.432000,2.456951,4.354698,100.908000,96.120000
389.638000,2.472592,4.345836,100.872000,96.138000
389.844000,2.488201,4.336918,100.836000,96.156000
390.050000,2.503778,4.327944,100.782000,96.192000
390.256000,2.519322,4.318914,100.746000,96.210000
390.462000,2.534834,4.309828,100.710000,96.228000
390.668000,2.550313,4.300686,100.656000,96.246000
390.874000,2.565759,4.291489,100.620000,96.264000
391.080000,2.581172,4.282237,100.584000,96.300000
391.286000,2.596552,4.272929,100.548000,96.318000
391.492000,2.611898,4.263566,100.494000,96.336000
391.698000,2.627210,4.254147,100.458000,96.354000
391.904000,2.642488,4.244674,100.422000,96.390000
392.110000,2.657732,4.235146,100.386000,96.408000
392.316000,2.672942,4.225563,100.332000,96.426000
392.522000,2.688117,4.215925,100.296000,96.444000
392.728000,2.703257,4.206233,100.260000,96.480000
392.934000,2.718363,4.196487,100.224000,96.498000
393.140000,2.733433,4.186686,100.170000,96.516000
393.346000,2.748468,4.176832,100.134000,96.552000
393.552000,2.763468,4.166923,100.098000,96.570000
393.758000,2.778432,4.156960,100.062000,96.588000
393.964000,2.793359,4.146944,100.026000,96.624000
394.170000,2.808251,4.136874,99.972000,96.642000
394.376000,2.823107,4.126750,99.936000,96.660000
394.582000,2.837926,4.116574,99.900000,96.696000
394.788000,2.852708,4.106344,99.864000,96.714000
394.994000,2.867453,4.096061,99.828000,96.732000
395.200000,2.882162,4.085724,99.792000,96.768000
395.406000,2.896833,4.075336,99.738000,96.786000
395.612000,2.911466,4.064894,99.702000,96.822000
395.818000,2.926062,4.054400,99.666000,96.840000
396.024000,2.940620,4.043854,99.630000,96.858000
396.230000,2.955141,4.033255,99.594000,96.894000
396.436000,2.969622,4.022604,99.558000,96.912000
396.642000,2.984066,4.011901,99.522000,96.948000
396.848000,2.998471,4.001146,99.486000,96.966000
397.054000,3.012837,3.990340,99.450000,97.002000
397.260000,3.027165,3.979482,99.414000,97.020000
397.466000,3.041453,3.968572,99.378000,97.056000
397.672000,3.055702,3.957611,99.342000,97.074000
397.878000,3.069911,3.946599,99.288000,97.110000
398.084000,3.084080,3.935537,99.252000,97.128000
398.290000,3.098210,3.924423,99.216000,97.164000
398.496000,3.112300,3.913258,99.180000,97.182000
398.702000,3.126349,3.902043,99.144000,97.218000
398.908000,3.140359,3.890777,99.108000,97.236000
399.114000,3.154327,3.879461,99.072000,97.272000
399.320000,3.168255,3.868095,99.036000,97.290000
399.526000,3.182142,3.856679,99.000000,97.326000
399.732000,3.195987,3.845213,98.964000,97.344000
399.938000,3.209791,3.833698,98.946000,97.380000
400.144000,3.223554,3.822133,98.910000,97.398000
400.350000,3.237275,3.810518,98.874000,97.434000
400.556000,3.250955,3.798854,98.838000,97.470000
400.762000,3.264592,3.787141,98.802000,97.488000
400.968000,3.278187,3.775379,98.766000,97.524000
401.174000,3.291740,3.763569,98.730000,97.542000
401.380000,3.305250,3.751709,98.694000,97.578000
401.586000,3.318717,3.739801,98.658000,97.614000
401.792000,3.332142,3.727845,98.622000,97.632000
401.998000,3.345523,3.715841,98.586000,97.668000
402.204000,3.358862,3.703788,98.550000,97.704000
402.410000,3.372156,3.691688,98.532000,97.722000
402.616000,3.385408,3.679540,98.496000,97.758000
402.822000,3.398615,3.667345,98.460000,97.794000
403.028000,3.411778,3.655102,98.424000,97.812000
403.234000,3.424898,3.642811,98.388000,97.848000
403.440000,3.437973,3.630474,98.352000,97.884000
403.646000,3.451004,3.618090,98.334000,97.902000
403.852000,3.463990,3.605659,98.298000,97.938000
404.058000,3.476931,3.593181,98.262000,97.974000
404.264000,3.489827,3.580657,98.226000,98.010000
404.470000,3.502679,3.568087,98.190000,98.028000
404.676000,3.515485,3.555470,98.172000,98.064000
404.882000,3.528245,3.542808,98.136000,98.100000
0.000000,3.533034,3.533034,98.118000,98.118000
0.000000,3.525830,3.525830,98.136000,98.136000
0.000000,3.518629,3.518629,98.154000,98.154000
0.000000,3.511432,3.511432,98.172000,98.172000
0.000000,3.504239,3.504239,98.190000,98.190000
0.000000,3.497049,3.497049,98.208000,98.208000
0.000000,3.489863,3.489863,98.226000,98.226000
0.000000,3.482680,3.482680,98.244000,98.244000
0.000000,3.475501,3.475501,98.262000,98.262000
0.000000,3.468325,3.468325,98.280000,98.280000
0.000000,3.461153,3.461153,98.298000,98.298000
0.000000,3.453984,3.453984,98.316000,98.316000
0.000000,3.446819,3.446819,98.334000,98.334000
0.000000,3.439657,3.439657,98.352000,98.352000
0.000000,3.432499,3.432499,98.370000,98.370000
0.000000,3.425344,3.425344,98.388000,98.388000
0.000000,3.418193,3.418193,98.406000,98.406000
0.000000,3.411046,3.411046,98.424000,98.424000
0.000000,3.403902,3.403902,98.442000,98.442000
0.000000,3.396762,3.396762,98.460000,98.460000
0.000000,3.389625,3.389625,98.478000,98.478000
0.000000,3.382492,3.382492,98.496000,98.496000
0.000000,3.375362,3.375362,98.514000,98.514000
0.000000,3.368236,3.368236,98.532000,98.532000
0.000000,3.361113,3.361113,98.550000,98.550000
0.000000,3.353994,3.353994,98.568000,98.568000
0.000000,3.346878,3.346878,98.586000,98.586000
0.000000,3.339766,3.339766,98.604000,98.604000
0.000000,3.332658,3.332658,98.622000,98.622000
0.000000,3.325553,3.325553,98.640000,98.640000
0.000000,3.318452,3.318452,98.658000,98.658000
0.000000,3.311354,3.311354,98.676000,98.676000
0.000000,3.304260,3.304260,98.694000,98.694000
0.000000,3.297169,3.297169,98.712000,98.712000
0.000000,3.290082,3.290082,98.730000,98.730000
0.000000,3.282999,3.282999,98.748000,98.748000
0.000000,3.275919,3.275919,98.766000,98.766000
0.000000,3.268842,3.268842,98.784000,98.784000
0.000000,3.261770,3.261770,98.802000,98.802000
0.000000,3.254700,3.254700,98.820000,98.820000
0.000000,3.247635,3.247635,98.838000,98.838000
0.000000,3.240573,3.240573,98.856000,98.856000
0.000000,3.233514,3.233514,98.874000,98.874000
0.000000,3.226459,3.226459,98.892000,98.892000
0.000000,3.219408,3.219408,98.910000,98.910000
0.000000,3.212360,3.212360,98.928000,98.928000
0.000000,3.205316,3.205316,98.946000,98.946000
0.000000,3.198275,3.198275,98.964000,98.964000
0.000000,3.191238,3.191238,98.982000,98.982000
0.000000,3.184204,3.184204,99.000000,99.000000
0.000000,3.177174,3.177174,99.018000,99.018000
0.000000,3.170148,3.170148,99.036000,99.036000
0.000000,3.163125,3.163125,99.054000,99.054000
0.000000,3.156106,3.156106,99.072000,99.072000
0.000000,3.149091,3.149091,99.090000,99.090000
0.000000,3.142079,3.142079,99.108000,99.108000
0.000000,3.135070,3.135070,99.126000,99.126000
0.000000,3.128065,3.128065,99.144000,99.144000
0.000000,3.121064,3.121064,99.162000,99.162000
0.000000,3.114066,3.114066,99.180000,99.180000
0.000000,3.107072,3.107072,99.198000,99.198000
0.000000,3.100082,3.100082,99.216000,99.216000
0.000000,3.093095,3.093095,99.234000,99.234000
0.000000,3.086112,3.086112,99.252000,99.252000
0.000000,3.079132,3.079132,99.270000,99.270000
0.000000,3.072156,3.072156,99.288000,99.288000
0.000000,3.065183,3.065183,99.306000,99.306000
0.000000,3.058214,3.058214,99.324000,99.324000
0.000000,3.051249,3.051249,99.342000,99.342000
0.000000,3.044287,3.044287,99.360000,99.360000
0.000000,3.037329,3.037329,99.378000,99.378000
0.000000,3.030375,3.030375,99.396000,99.396000
0.000000,3.023424,3.023424,99.414000,99.414000
0.000000,3.016477,3.016477,99.432000,99.432000
0.000000,3.009533,3.009533,99.450000,99.450000
0.000000,3.002593,3.002593,99.468000,99.468000
0.000000,2.995656,2.995656,99.486000,99.486000
0.000000,2.988724,2.988724,99.504000,99.504000
0.000000,2.981794,2.981794,99.522000,99.522000
0.000000,2.974869,2.974869,99.540000,99.540000
0.000000,2.967947,2.967947,99.558000,99.558000
0.000000,2.961028,2.961028,99.576000,99.576000
0.000000,2.954113,2.954113,99.594000,99.594000
0.000000,2.947202,2.947202,99.612000,99.612000
0.000000,2.940295,2.940295,99.630000,99.630000
0.000000,2.933391,2.933391,99.648000,99.648000
0.000000,2.926490,2.926490,99.666000,99.666000
0.000000,2.919594,2.919594,99.684000,99.684000
0.000000,2.912700,2.912700,99.702000,99.702000
0.000000,2.905811,2.905811,99.720000,99.720000
0.000000,2.898925,2.898925,99.738000,99.738000
0.000000,2.892043,2.892043,99.756000,99.756000
0.000000,2.885164,2.885164,99.774000,99.774000
0.000000,2.878289,2.878289,99.792000,99.792000
0.000000,2.871418,2.871418,99.810000,99.810000
0.000000,2.864550,2.864550,99.828000,99.828000
0.000000,2.857686,2.857686,99.846000,99.846000
0.000000,2.850825,2.850825,99.864000,99.864000
0.000000,2.843969,2.843969,99.882000,99.882000
0.000000,2.837115,2.837115,99.900000,99.900000
0.000000,2.830266,2.830266,99.918000,99.918000
0.000000,2.823420,2.823420,99.936000,99.936000
0.000000,2.816577,2.816577,99.954000,99.954000
0.000000,2.809739,2.809739,99.972000,99.972000
0.000000,2.802904,2.802904,99.990000,99.990000
0.000000,2.796072,2.796072,100.008000,100.008000
0.000000,2.789244,2.789244,100.026000,100.026000
0.000000,2.782420,2.782420,100.044000,100.044000
0.000000,2.775600,2.775600,100.062000,100.062000
0.000000,2.768783,2.768783,100.080000,100.080000
0.000000,2.761970,2.761970,100.098000,100.098000
0.000000,2.755160,2.755160,100.116000,100.116000
0.000000,2.748354,2.748354,100.134000,100.134000
0.000000,2.741552,2.741552,100.152000,100.152000
0.000000,2.734753,2.734753,100.170000,100.170000
0.000000,2.727958,2.727958,100.188000,100.188000
0.000000,2.721167,2.721167,100.206000,100.206000
0.000000,2.714379,2.714379,100.224000,100.224000
0.000000,2.707595,2.707595,100.242000,100.242000
0.000000,2.700815,2.700815,100.260000,100.260000
0.000000,2.694038,2.694038,100.278000,100.278000
0.000000,2.687265,2.687265,100.296000,100.296000
0.000000,2.680495,2.680495,100.314000,100.314000
0.000000,2.673729,2.673729,100.332000,100.332000
0.000000,2.666967,2.666967,100.350000,100.350000
0.000000,2.660209,2.660209,100.368000,100.368000
0.000000,2.653454,2.653454,100.386000,100.386000
0.000000,2.646703,2.646703,100.404000,100.404000
0.000000,2.639955,2.639955,100.422000,100.422000
0.000000,2.633211,2.633211,100.440000,100.440000
0.000000,2.626471,2.626471,100.458000,100.458000
0.000000,2.619734,2.619734,100.476000,100.476000
0.000000,2.613002,2.613002,100.494000,100.494000
0.000000,2.606272,2.606272,100.512000,100.512000
0.000000,2.599547,2.599547,100.530000,100.530000
0.000000,2.592825,2.592825,100.548000,100.548000
0.000000,2.586107,2.586107,100.566000,100.566000
0.000000,2.579392,2.579392,100.584000,100.584000
0.000000,2.572681,2.572681,100.602000,100.602000
0.000000,2.565974,2.565974,100.620000,100.620000
0.000000,2.559270,2.559270,100.638000,100.638000
0.000000,2.552570,2.552570,100.656000,100.656000
0.000000,2.545874,2.545874,100.674000,100.674000
0.000000,2.539182,2.539182,100.692000,100.692000
0.000000,2.532493,2.532493,100.710000,100.710000
0.000000,2.525807,2.525807,100.728000,100.728000
0.000000,2.519126,2.519126,100.746000,100.746000
0.000000,2.512448,2.512448,100.764000,100.764000
0.000000,2.505774,2.505774,100.782000,100.782000
0.000000,2.499103,2.499103,100.800000,100.800000
0.000000,2.492436,2.492436,100.818000,100.818000
0.000000,2.485773,2.485773,100.836000,100.836000
0.000000,2.479114,2.479114,100.854000,100.854000
0.000000,2.472458,2.472458,100.872000,100.872000
0.000000,2.465806,2.465806,100.890000,100.890000
0.000000,2.459157,2.459157,100.908000,100.908000
0.000000,2.452513,2.452513,100.926000,100.926000
0.000000,2.445872,2.445872,100.944000,100.944000
0.000000,2.439234,2.439234,100.962000,100.962000
0.000000,2.432600,2.432600,100.980000,100.980000
0.000000,2.425970,2.425970,100.998000,100.998000
0.000000,2.419344,2.419344,101.016000,101.016000
0.000000,2.412721,2.412721,101.034000,101.034000
0.000000,2.406102,2.406102,101.052000,101.052000
0.000000,2.399487,2.399487,101.070000,101.070000
0.000000,2.392876,2.392876,101.088000,101.088000
0.000000,2.386268,2.386268,101.106000,101.106000
0.000000,2.379664,2.379664,101.124000,101.124000
0.000000,2.373063,2.373063,101.142000,101.142000
0.000000,2.366466,2.366466,101.160000,101.160000
0.000000,2.359873,2.359873,101.178000,101.178000
0.000000,2.353284,2.353284,101.196000,101.196000
0.000000,2.346698,2.346698,101.214000,101.214000
0.000000,2.340116,2.340116,101.232000,101.232000
0.000000,2.333537,2.333537,101.250000,101.250000
0.000000,2.326963,2.326963,101.268000,101.268000
0.000000,2.320392,2.320392,101.286000,101.286000
0.000000,2.313825,2.313825,101.304000,101.304000
0.000000,2.307261,2.307261,101.322000,101.322000
0.000000,2.300701,2.300701,101.340000,101.340000
0.000000,2.294145,2.294145,101.358000,101.358000
0.000000,2.287593,2.287593,101.376000,101.376000
0.000000,2.281044,2.281044,101.394000,101.394000
0.000000,2.274499,2.274499,101.412000,101.412000
0.000000,2.267958,2.267958,101.430000,101.430000
0.000000,2.261420,2.261420,101.448000,101.448000
0.000000,2.254886,2.254886,101.466000,101.466000
0.000000,2.248356,2.248356,101.484000,101.484000
0.000000,2.241829,2.241829,101.502000,101.502000
0.000000,2.235307,2.235307,101.520000,101.520000
0.000000,2.228787,2.228787,101.538000,101.538000
0.000000,2.222272,2.222272,101.556000,101.556000
0.000000,2.215760,2.215760,101.574000,101.574000
0.000000,2.209252,2.209252,101.592000,101.592000
0.000000,2.202748,2.202748,101.610000,101.610000
0.000000,2.196248,2.196248,101.628000,101.628000
0.000000,2.189751,2.189751,101.646000,101.646000
0.000000,2.183258,2.183258,101.664000,101.664000
0.000000,2.176768,2.176768,101.682000,101.682000
0.000000,2.170283,2.170283,101.700000,101.700000
0.000000,2.163801,2.163801,101.718000,101.718000
0.000000,2.157323,2.157323,101.736000,101.736000
0.000000,2.150848,2.150848,101.754000,101.754000
0.000000,2.144377,2.144377,101.772000,101.772000
0.000000,2.137910,2.137910,101.790000,101.790000
0.000000,2.131447,2.131447,101.808000,101.808000
0.000000,2.124987,2.124987,101.826000,101.826000
0.000000,2.118531,2.118531,101.844000,101.844000
0.000000,2.112079,2.112079,101.862000,101.862000
0.000000,2.105631,2.105631,101.880000,101.880000
0.000000,2.099186,2.099186,101.898000,101.898000
0.000000,2.092745,2.092745,101.916000,101.916000
0.000000,2.086308,2.086308,101.934000,101.934000
0.000000,2.079874,2.079874,101.952000,101.952000
0.000000,2.073444,2.073444,101.970000,101.970000
0.000000,2.067018,2.067018,101.988000,101.988000
0.000000,2.060596,2.060596,102.006000,102.006000
0.000000,2.054177,2.054177,102.024000,102.024000
0.000000,2.047762,2.047762,102.042000,102.042000
0.000000,2.041351,2.041351,102.060000,102.060000
0.000000,2.034944,2.034944,102.078000,102.078000
0.000000,2.028540,2.028540,102.096000,102.096000
0.000000,2.022140,2.022140,102.114000,102.114000
0.000000,2.015744,2.015744,102.132000,102.132000
0.000000,2.009351,2.009351,102.150000,102.150000
0.000000,2.002962,2.002962,102.168000,102.168000
0.000000,1.996577,1.996577,102.186000,102.186000
0.000000,1.990196,1.990196,102.204000,102.204000
0.000000,1.983819,1.983819,102.222000,102.222000
0.000000,1.977445,1.977445,102.240000,102.240000
0.000000,1.971075,1.971075,102.258000,102.258000
0.000000,1.964708,1.964708,102.276000,102.276000
0.000000,1.958346,1.958346,102.294000,102.294000
0.000000,1.951987,1.951987,102.312000,102.312000
0.000000,1.945632,1.945632,102.330000,102.330000
0.000000,1.939280,1.939280,102.348000,102.348000
0.000000,1.932933,1.932933,102.366000,102.366000
0.000000,1.926589,1.926589,102.384000,102.384000
0.000000,1.920249,1.920249,102.402000,102.402000
0.000000,1.913912,1.913912,102.420000,102.420000
0.000000,1.907579,1.907579,102.438000,102.438000
0.000000,1.901251,1.901251,102.456000,102.456000
0.000000,1.894925,1.894925,102.474000,102.474000
0.000000,1.888604,1.888604,102.492000,102.492000
0.000000,1.882286,1.882286,102.510000,102.510000
0.000000,1.875972,1.875972,102.528000,102.528000
0.000000,1.869662,1.869662,102.546000,102.546000
0.000000,1.863356,1.863356,102.564000,102.564000
0.000000,1.857053,1.857053,102.582000,102.582000
0.000000,1.850754,1.850754,102.600000,102.600000
0.000000,1.844459,1.844459,102.618000,102.618000
0.000000,1.838168,1.838168,102.636000,102.636000
0.000000,1.831880,1.831880,102.654000,102.654000
0.000000,1.825596,1.825596,102.672000,102.672000
0.000000,1.819316,1.819316,102.690000,102.690000
0.000000,1.813039,1.813039,102.708000,102.708000
0.000000,1.806767,1.806767,102.726000,102.726000
0.000000,1.800498,1.800498,102.744000,102.744000
0.000000,1.794233,1.794233,102.762000,102.762000
0.000000,1.787971,1.787971,102.780000,102.780000
0.000000,1.781714,1.781714,102.798000,102.798000
0.000000,1.775460,1.775460,102.816000,102.816000
0.000000,1.769210,1.769210,102.834000,102.834000
0.000000,1.762963,1.762963,102.852000,102.852000
0.000000,1.756721,1.756721,102.870000,102.870000
0.000000,1.750482,1.750482,102.888000,102.888000
0.000000,1.744247,1.744247,102.906000,102.906000
0.000000,1.738016,1.738016,102.924000,102.924000
0.000000,1.731788,1.731788,102.942000,102.942000
0.000000,1.725564,1.725564,102.960000,102.960000
0.000000,1.719344,1.719344,102.978000,102.978000
0.000000,1.713128,1.713128,102.996000,102.996000
0.000000,1.706916,1.706916,103.014000,103.014000
0.000000,1.700707,1.700707,103.032000,103.032000
0.000000,1.694502,1.694502,103.050000,103.050000
0.000000,1.688301,1.688301,103.068000,103.068000
0.000000,1.682103,1.682103,103.086000,103.086000
0.000000,1.675910,1.675910,103.104000,103.104000
0.000000,1.669720,1.669720,103.122000,103.122000
0.000000,1.663534,1.663534,103.140000,103.140000
0.000000,1.657351,1.657351,103.158000,103.158000
0.000000,1.651173,1.651173,103.176000,103.176000
0.000000,1.644998,1.644998,103.194000,103.194000
0.000000,1.638827,1.638827,103.212000,103.212000
0.000000,1.632660,1.632660,103.230000,103.230000
0.000000,1.626496,1.626496,103.248000,103.248000
0.000000,1.620337,1.620337,103.266000,103.266000
0.000000,1.614181,1.614181,103.284000,103.284000
0.000000,1.608029,1.608029,103.302000,103.302000
0.000000,1.601880,1.601880,103.320000,103.320000
0.000000,1.595736,1.595736,103.338000,103.338000
0.000000,1.589595,1.589595,103.356000,103.356000
0.000000,1.583458,1.583458,103.374000,103.374000
0.000000,1.577324,1.577324,103.392000,103.392000
0.000000,1.571195,1.571195,103.410000,103.410000
0.000000,1.565069,1.565069,103.428000,103.428000
0.000000,1.558947,1.558947,103.446000,103.446000
0.000000,1.552829,1.552829,103.464000,103.464000
0.000000,1.546715,1.546715,103.482000,103.482000
0.000000,1.540604,1.540604,103.500000,103.500000
0.000000,1.534497,1.534497,103.518000,103.518000
0.000000,1.528394,1.528394,103.536000,103.536000
0.000000,1.522295,1.522295,103.554000,103.554000
0.000000,1.516200,1.516200,103.572000,103.572000
0.000000,1.510108,1.510108,103.590000,103.590000
0.000000,1.504020,1.504020,103.608000,103.608000
0.000000,1.497936,1.497936,103.626000,103.626000
0.000000,1.491856,1.491856,103.644000,103.644000
0.000000,1.485779,1.485779,103.662000,103.662000
0.000000,1.479706,1.479706,103.680000,103.680000
0.000000,1.473637,1.473637,103.698000,103.698000
0.000000,1.467572,1.467572,103.716000,103.716000
0.000000,1.461511,1.461511,103.734000,103.734000
0.000000,1.455453,1.455453,103.752000,103.752000
0.000000,1.449399,1.449399,103.770000,103.770000
0.000000,1.443349,1.443349,103.788000,103.788000
0.000000,1.437303,1.437303,103.806000,103.806000
0.000000,1.431261,1.431261,103.824000,103.824000
0.000000,1.425222,1.425222,103.842000,103.842000
0.000000,1.419187,1.419187,103.860000,103.860000
0.000000,1.413156,1.413156,103.878000,103.878000
0.000000,1.407129,1.407129,103.896000,103.896000
0.000000,1.401105,1.401105,103.914000,103.914000
0.000000,1.395086,1.395086,103.932000,103.932000
0.000000,1.389070,1.389070,103.950000,103.950000
0.000000,1.383058,1.383058,103.968000,103.968000
0.000000,1.377049,1.377049,103.986000,103.986000
0.000000,1.371045,1.371045,104.004000,104.004000
0.000000,1.365044,1.365044,104.022000,104.022000
0.000000,1.359047,1.359047,104.040000,104.040000
0.000000,1.353054,1.353054,104.058000,104.058000
0.000000,1.347065,1.347065,104.076000,104.076000
0.000000,1.341079,1.341079,104.094000,104.094000
0.000000,1.335097,1.335097,104.112000,104.112000
0.000000,1.329119,1.329119,104.130000,104.130000
0.000000,1.323145,1.323145,104.148000,104.148000
0.000000,1.317175,1.317175,104.166000,104.166000
0.000000,1.311208,1.311208,104.184000,104.184000
0.000000,1.305246,1.305246,104.202000,104.202000
0.000000,1.299287,1.299287,104.220000,104.220000
0.000000,1.293331,1.293331,104.238000,104.238000
0.000000,1.287380,1.287380,104.256000,104.256000
0.000000,1.281433,1.281433,104.274000,104.274000
0.000000,1.275489,1.275489,104.292000,104.292000
0.000000,1.269549,1.269549,104.310000,104.310000
0.000000,1.263613,1.263613,104.328000,104.328000
0.000000,1.257680,1.257680,104.346000,104.346000
0.000000,1.251752,1.251752,104.364000,104.364000
0.000000,1.245827,1.245827,104.382000,104.382000
0.000000,1.239906,1.239906,104.400000,104.400000
0.000000,1.233989,1.233989,104.418000,104.418000
0.000000,1.228076,1.228076,104.436000,104.436000
0.000000,1.222166,1.222166,104.454000,104.454000
0.000000,1.216261,1.216261,104.472000,104.472000
0.000000,1.210359,1.210359,104.490000,104.490000
0.000000,1.204461,1.204461,104.508000,104.508000
0.000000,1.198566,1.198566,104.526000,104.526000
0.000000,1.192676,1.192676,104.544000,104.544000
0.000000,1.186789,1.186789,104.562000,104.562000
0.000000,1.180906,1.180906,104.580000,104.580000
0.000000,1.175027,1.175027,104.598000,104.598000
0.000000,1.169152,1.169152,104.616000,104.616000
0.000000,1.163281,1.163281,104.634000,104.634000
0.000000,1.157413,1.157413,104.652000,104.652000
0.000000,1.151549,1.151549,104.670000,104.670000
0.000000,1.145689,1.145689,104.688000,104.688000
0.000000,1.139833,1.139833,104.706000,104.706000
0.000000,1.133981,1.133981,104.724000,104.724000
0.000000,1.128132,1.128132,104.742000,104.742000
0.000000,1.122288,1.122288,104.760000,104.760000
0.000000,1.116447,1.116447,104.778000,104.778000
0.000000,1.110610,1.110610,104.796000,104.796000
0.000000,1.104776,1.104776,104.814000,104.814000
0.000000,1.098947,1.098947,104.832000,104.832000
0.000000,1.093121,1.093121,104.850000,104.850000
0.000000,1.087299,1.087299,104.868000,104.868000
0.000000,1.081481,1.081481,104.886000,104.886000
0.000000,1.075667,1.075667,104.904000,104.904000
0.000000,1.069857,1.069857,104.922000,104.922000
0.000000,1.064050,1.064050,104.940000,104.940000
0.000000,1.058247,1.058247,104.958000,104.958000
0.000000,1.052448,1.052448,104.976000,104.976000
0.000000,1.046653,1.046653,104.994000,104.994000
0.000000,1.040862,1.040862,105.012000,105.012000
0.000000,1.035074,1.035074,105.030000,105.030000
0.000000,1.029291,1.029291,105.048000,105.048000
